#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.98,0.00
1,1000,0.99,1.01
2,1000,1.01,1.98
4,1000,1.00,4.00
8,1000,0.99,8.10
16,1000,0.99,16.14
32,1000,1.01,31.74
64,1000,1.14,56.07
128,1000,1.19,107.45
256,1000,2.46,103.94
512,1000,1.51,340.03
1024,1000,1.66,615.67
2048,1000,2.32,883.68
4096,1000,3.17,1292.45
8192,1000,4.43,1847.92
16384,1000,6.25,2622.97
32768,1000,8.52,3845.54
65536,640,12.32,5320.06
131072,320,18.50,7085.67
262144,160,31.97,8200.13
524288,80,54.30,9655.50
1048576,40,96.87,10824.90
2097152,20,182.17,11512.11
4194304,10,351.98,11916.38
8388608,5,692.10,12120.54
16777216,2,1383.60,12125.73
33554432,1,2760.07,12157.10
67108864,1,5524.94,12146.53
134217728,1,11042.15,12155.03
268435456,1,22057.23,12169.95
