#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,1.99
4,1000,1.00,4.01
8,1000,0.99,8.08
16,1000,0.99,16.09
32,1000,1.01,31.80
64,1000,1.14,55.99
128,1000,1.19,107.35
256,1000,1.43,178.48
512,1000,1.51,339.95
1024,1000,1.67,614.64
2048,1000,2.35,873.06
4096,1000,3.18,1289.87
8192,1000,4.48,1827.24
16384,1000,6.25,2621.70
32768,1000,8.35,3924.76
65536,640,12.24,5355.80
131072,320,18.50,7085.94
262144,160,31.98,8198.07
524288,80,54.25,9664.09
1048576,40,96.86,10825.59
2097152,20,184.27,11380.64
4194304,10,351.94,11917.83
8388608,5,692.11,12120.28
16777216,2,1382.93,12131.61
33554432,1,2765.22,12134.46
67108864,1,5515.98,12166.27
134217728,1,11036.58,12161.17
268435456,1,22079.12,12157.89
