pre.send,main.matrix,remain.matrix,total.comput,total
0.00771794,0.245261,0.00771817,0.252979,0.260697
0.00826816,0.245057,0.00826852,0.253325,0.261593
0.00774914,0.267005,0.00774946,0.274754,0.282503
0.00825397,0.244032,0.00825427,0.252287,0.260541
0.00834319,0.246988,0.00834353,0.255331,0.263675
0.00770898,0.24586,0.00770934,0.25357,0.261279
0.00769004,0.244662,0.00769048,0.252353,0.260043
0.00819677,0.250134,0.00819709,0.258331,0.266528
0.00819459,0.244927,0.0081954,0.253123,0.261317
0.00819364,0.243446,0.00819395,0.25164,0.259834
