numproc,exec-time,init-time
36,5.26971e-05,1.37e-07
36,5.25734e-05,1.39e-07
36,5.25795e-05,1.43e-07
36,5.25358e-05,1.43e-07
36,5.26752e-05,1.46e-07
36,5.25189e-05,1.32e-07
36,5.24504e-05,1.36e-07
36,5.25526e-05,1.04e-07
36,5.26002e-05,1.29e-07
36,5.2594e-05,1.19e-07
