pre.send,main.matrix,remain.matrix,total.comput,total
0.00771989,0.169913,0.0144664,0.18438,0.1921
0.00739035,0.17284,0.0144268,0.187267,0.194657
0.00771276,0.169342,0.0144227,0.183765,0.191477
0.00718172,0.170895,0.0140934,0.184988,0.19217
0.00776251,0.175227,0.0144863,0.189714,0.197476
0.00711467,0.168899,0.0138612,0.182761,0.189875
0.00781719,0.170588,0.0145903,0.185178,0.192995
0.00714347,0.168948,0.0138657,0.182814,0.189957
0.00717115,0.171121,0.0139571,0.185078,0.192249
0.00769628,0.169733,0.0144296,0.184163,0.191859
