numproc,exec-time,init-time
20,2.76313e-05,1.48e-07
20,2.77258e-05,6.9e-08
20,2.76804e-05,1.8e-07
20,2.76772e-05,1.74e-07
20,2.76807e-05,1.98e-07
20,2.76974e-05,1.07e-07
20,2.76453e-05,1.03e-07
20,2.77129e-05,1.44e-07
20,2.77122e-05,1.41e-07
20,2.77594e-05,1.29e-07
