1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,2.04129557200,2.03335224600,1.88251631200,1.91827715700,Residual,40036666.6349,MLUPs,5079.12726712
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98536258500,1.98518093900,1.88283613600,1.92630075100,Residual,6666666.66664,MLUPs,5222.21989995
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.99394172900,1.99393258100,1.88223783200,1.93510954000,Residual,1419753.08599,MLUPs,5199.75074959
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98741548400,1.98739950900,1.88248762300,1.92812519600,Residual,421810.699490,MLUPs,5216.82561270
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98446884600,1.98446143300,1.88256056100,1.92507338600,Residual,172753.772289,MLUPs,5224.57181472
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98656612000,1.98655653000,1.88240105900,1.92742256000,Residual,89007.1169946,MLUPs,5219.05608659
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98627202700,1.98625771500,1.88292845500,1.92689949900,Residual,52979.9962815,MLUPs,5219.82883465
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98592331500,1.98590781300,1.88234095400,1.92643288400,Residual,34594.1433006,MLUPs,5220.74539419
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98811853200,1.98811356600,1.88245452600,1.92938440600,Residual,24074.2110118,MLUPs,5214.98081383
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98560901000,1.98559678300,1.88287786500,1.92632531800,Residual,17553.9662335,MLUPs,5221.57179373
