pre.send,main.matrix,remain.matrix,total.comput,total
0.00775091,0.278743,0.0282589,0.307002,0.314753
0.00790236,0.289908,0.0287783,0.318686,0.326589
0.00783243,0.279523,0.0285315,0.308055,0.315887
0.00782254,0.277797,0.0283558,0.306153,0.313975
0.00781579,0.278062,0.0283691,0.306431,0.314247
0.00784804,0.279695,0.0284445,0.30814,0.315988
0.00778174,0.278334,0.0283831,0.306718,0.314499
0.00775121,0.27847,0.0283223,0.306792,0.314543
0.00782094,0.281419,0.0286061,0.310025,0.317846
0.00779457,0.276968,0.0282462,0.305214,0.313008
