pre.send,main.matrix,remain.matrix,total.comput,total
0.00780807,0.256901,0.0295294,0.28643,0.294238
0.00737678,0.25862,0.029219,0.287839,0.295216
0.00729045,0.262313,0.0288062,0.29112,0.29841
0.00776419,0.255906,0.0292457,0.285152,0.292916
0.00732587,0.259737,0.0291031,0.28884,0.296166
0.00734199,0.259306,0.0291628,0.288468,0.29581
0.00793784,0.25894,0.0298348,0.288775,0.296713
0.0078582,0.259492,0.0295731,0.289065,0.296923
0.00780024,0.256999,0.0293862,0.286386,0.294186
0.0079088,0.260293,0.0297686,0.290062,0.29797
