pre.send,main.matrix,remain.matrix,total.comput,total
0.00761433,0.19079,0.00761471,0.198405,0.206019
0.00766395,0.190415,0.00766425,0.198079,0.205743
0.00770821,0.19181,0.00770841,0.199519,0.207227
0.0083823,0.192694,0.00838278,0.201077,0.20946
0.00777403,0.192881,0.00777433,0.200655,0.208429
0.00767823,0.19122,0.00767843,0.198898,0.206577
0.00829627,0.192446,0.00829647,0.200743,0.209039
0.00779288,0.193773,0.00779307,0.201566,0.209359
0.00771091,0.190973,0.00771111,0.198684,0.206395
0.00837449,0.195285,0.00837486,0.203659,0.212034
