1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93558417200,1.93558316200,1.88611415500,1.88845381000,Residual,8016666.66038,MLUPs,446.376867769
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93374180100,1.93374124000,1.88605615700,1.88818092100,Residual,1333333.33333,MLUPs,446.802152983
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93395528900,1.93395422400,1.88610375400,1.88840886800,Residual,283950.617189,MLUPs,446.752830799
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93372452400,1.93372411600,1.88591692400,1.88823059400,Residual,84362.1398990,MLUPs,446.806144969
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93381198400,1.93381152500,1.88613906600,1.88828105800,Residual,34550.7544587,MLUPs,446.785937386
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93380603800,1.93380429000,1.88580547600,1.88824429500,Residual,17801.4233996,MLUPs,446.787311148
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93404427800,1.93404328900,1.88614984100,1.88852861200,Residual,10595.9992565,MLUPs,446.732274865
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93396874700,1.93396841800,1.88594266500,1.88839995100,Residual,6918.82866006,MLUPs,446.749721959
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93388514300,1.93388491400,1.88613961000,1.88837678000,Residual,4814.84220210,MLUPs,446.769035445
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93425972500,1.93425854300,1.88596964800,1.88864924100,Residual,3510.79324689,MLUPs,446.682515710
