1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94369972300,1.94132876500,1.88292859900,1.89004345900,Residual,14023333.3223,MLUPs,889.026210969
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93915697700,1.93915388200,1.88308864200,1.88979309300,Residual,2333333.33332,MLUPs,891.108879011
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93902429100,1.93902191900,1.88281612100,1.88977892700,Residual,496913.580084,MLUPs,891.169856933
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93924795800,1.93924476500,1.88313535200,1.88992566700,Residual,147633.744826,MLUPs,891.067072094
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93926472200,1.93926258600,1.88309410600,1.89003840900,Residual,60463.8203021,MLUPs,891.059369253
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93943989700,1.93943696800,1.88356675200,1.89003880900,Residual,31152.4909488,MLUPs,890.978886571
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94030925900,1.94030662100,1.88279064400,1.89097735000,Residual,18542.9986988,MLUPs,890.579680525
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93923156300,1.93922915300,1.88309343800,1.88980540600,Residual,12107.9501550,MLUPs,891.074605514
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93918339700,1.93918144600,1.88287865600,1.88998813100,Residual,8425.97385390,MLUPs,891.096738283
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93951148200,1.93950968000,1.88304458100,1.89030956400,Residual,6143.88818188,MLUPs,890.946001628
