pre.send,main.matrix,remain.matrix,total.comput,total
0.00763058,0.176602,0.00763089,0.184233,0.191864
0.00771904,0.17795,0.00771934,0.185669,0.193388
0.00766413,0.177047,0.00766444,0.184711,0.192376
0.00826367,0.176329,0.00826409,0.184594,0.192857
0.00762902,0.176448,0.00762931,0.184077,0.191706
0.00834642,0.178215,0.00834671,0.186562,0.194908
0.00769286,0.177672,0.00769335,0.185366,0.193059
0.00827829,0.177657,0.00827919,0.185936,0.194215
0.00774381,0.178489,0.00774418,0.186233,0.193977
0.00836772,0.178983,0.00836801,0.187351,0.195719
