pre.send,main.matrix,remain.matrix,total.comput,total
0.00810422,0.154702,0.0103619,0.165064,0.173169
0.00766745,0.157114,0.00975521,0.166869,0.174537
0.00880341,0.157125,0.0109226,0.168047,0.176851
0.00810914,0.160724,0.0102678,0.170991,0.1791
0.00808942,0.159139,0.0102033,0.169342,0.177431
0.00807116,0.155971,0.01017,0.166141,0.174212
0.00753216,0.156364,0.00963244,0.165997,0.173529
0.00755512,0.156063,0.00965756,0.165721,0.173276
0.00809542,0.155357,0.0103357,0.165693,0.173788
0.00766493,0.156398,0.00976798,0.166166,0.173831
