pre.send,main.matrix,remain.matrix,total.comput,total
0.00723741,0.188611,0.0157818,0.204393,0.21163
0.00794566,0.191093,0.0166952,0.207789,0.215734
0.00789035,0.190802,0.0166173,0.207419,0.21531
0.00787628,0.189097,0.0164993,0.205596,0.213473
0.00796849,0.190652,0.0166698,0.207322,0.215291
0.007215,0.188323,0.0158422,0.204165,0.21138
0.00792186,0.190867,0.016692,0.207559,0.215481
0.0078169,0.188733,0.0164259,0.205159,0.212976
0.0078263,0.190281,0.016468,0.206749,0.214575
0.00727115,0.190937,0.015972,0.206909,0.21418
