#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.14,0.00
1,1000,5.20,0.19
2,1000,5.19,0.39
4,1000,5.21,0.77
8,1000,5.19,1.54
16,1000,5.19,3.08
32,1000,5.18,6.18
64,1000,5.20,12.31
128,1000,5.27,24.29
256,1000,5.31,48.21
512,1000,5.34,95.91
1024,1000,5.92,173.01
2048,1000,5.77,355.02
4096,1000,6.66,615.37
8192,1000,7.08,1157.74
16384,1000,9.26,1769.51
32768,1000,15.02,2181.02
65536,640,28.72,2282.14
131072,320,37.13,3530.33
262144,160,51.81,5059.66
524288,80,84.40,6212.08
1048576,40,145.04,7229.54
2097152,20,288.50,7269.22
4194304,10,595.73,7040.66
8388608,5,1445.19,5804.50
16777216,2,3140.43,5342.32
33554432,1,6348.56,5285.36
67108864,1,12684.90,5290.45
134217728,1,25144.96,5337.76
268435456,1,50096.30,5358.39
