#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.14,0.00
1,1000,5.20,0.19
2,1000,5.21,0.38
4,1000,5.21,0.77
8,1000,5.21,1.54
16,1000,5.21,3.07
32,1000,5.22,6.13
64,1000,5.23,12.23
128,1000,5.30,24.15
256,1000,5.32,48.15
512,1000,5.37,95.26
1024,1000,5.91,173.25
2048,1000,5.84,350.57
4096,1000,6.68,613.46
8192,1000,7.16,1144.47
16384,1000,9.16,1789.48
32768,1000,15.09,2172.01
65536,640,28.73,2281.11
131072,320,37.23,3520.79
262144,160,51.31,5109.44
524288,80,84.68,6191.65
1048576,40,145.05,7229.25
2097152,20,267.50,7839.89
4194304,10,587.69,7136.88
8388608,5,1438.82,5830.20
16777216,2,3145.32,5334.02
33554432,1,6326.70,5303.62
67108864,1,12743.03,5266.32
134217728,1,25177.74,5330.81
268435456,1,50349.31,5331.46
