pre.send,main.matrix,remain.matrix,total.comput,total
0.00817438,0.213563,0.0157437,0.229307,0.237481
0.0081825,0.213801,0.0157532,0.229554,0.237737
0.00769312,0.216303,0.0153634,0.231666,0.239359
0.00814132,0.211842,0.015659,0.227501,0.235642
0.00752898,0.213278,0.0151158,0.228394,0.235923
0.00815684,0.215708,0.0157937,0.231502,0.239659
0.00769867,0.213318,0.0152746,0.228592,0.236291
0.00825321,0.21512,0.0158833,0.231003,0.239256
0.00823431,0.216844,0.0158951,0.232739,0.240973
0.00752234,0.213079,0.0150542,0.228134,0.235656
