pre.send,main.matrix,remain.matrix,total.comput,total
0.00790515,0.259083,0.0297424,0.288825,0.296731
0.00779541,0.255874,0.0293826,0.285256,0.293052
0.00777026,0.253839,0.0292641,0.283103,0.290873
0.00790351,0.258185,0.0297221,0.287908,0.295811
0.00773483,0.255406,0.0293284,0.284734,0.292469
0.0078898,0.258686,0.0296961,0.288382,0.296272
0.0078087,0.259695,0.0365456,0.296241,0.304049
0.00718522,0.254089,0.0286452,0.282734,0.289919
0.00721393,0.254829,0.0287681,0.283597,0.290811
0.00790707,0.258973,0.0296568,0.288629,0.296537
