pre.send,main.matrix,remain.matrix,total.comput,total
0.00774521,0.151551,0.0141985,0.16575,0.173495
0.00789135,0.151748,0.0144327,0.16618,0.174072
0.0072335,0.150948,0.0137509,0.164699,0.171932
0.00777415,0.150734,0.0142916,0.165026,0.1728
0.00782356,0.152819,0.0143205,0.167139,0.174963
0.00792095,0.154479,0.0144669,0.168946,0.176867
0.0078033,0.16195,0.01461,0.17656,0.184364
0.00720345,0.150611,0.0136785,0.16429,0.171493
0.00789199,0.152034,0.0144941,0.166528,0.17442
0.00793457,0.151798,0.014492,0.16629,0.174224
