pre.send,main.matrix,remain.matrix,total.comput,total
0.00775282,0.184765,0.0153533,0.200118,0.207871
0.00837454,0.186351,0.0159073,0.202258,0.210632
0.00782623,0.185636,0.0153368,0.200972,0.208799
0.00727872,0.185405,0.0148141,0.200219,0.207497
0.00783979,0.183577,0.0152383,0.198816,0.206655
0.00726799,0.184104,0.0148487,0.198953,0.206221
0.00779489,0.194595,0.0152677,0.209863,0.217658
0.00782622,0.183413,0.0152862,0.198699,0.206525
0.00773701,0.185317,0.0160736,0.20139,0.209127
0.00779135,0.185143,0.0152079,0.200351,0.208142
