pre.send,main.matrix,remain.matrix,total.comput,total
0.00735478,0.15377,0.0139752,0.167745,0.1751
0.00786402,0.151006,0.0144175,0.165423,0.173287
0.00789777,0.152239,0.0145063,0.166745,0.174643
0.0078602,0.151964,0.0144988,0.166463,0.174323
0.00782061,0.153477,0.0143929,0.16787,0.17569
0.00781724,0.15168,0.014431,0.166111,0.173929
0.00782146,0.151907,0.0144855,0.166392,0.174214
0.00782094,0.151581,0.0143774,0.165958,0.173779
0.00793207,0.153734,0.0145647,0.168299,0.176231
0.00789093,0.151969,0.0144662,0.166435,0.174326
