pre.send,main.matrix,remain.matrix,total.comput,total
0.00773246,0.154213,0.0141964,0.168409,0.176142
0.00773746,0.154619,0.0141371,0.168756,0.176493
0.00777323,0.160104,0.0142978,0.174402,0.182175
0.00768739,0.154171,0.0141498,0.168321,0.176008
0.00780944,0.154951,0.0142996,0.169251,0.17706
0.00775655,0.155152,0.0142028,0.169355,0.177111
0.00773026,0.154525,0.0142333,0.168758,0.176488
0.00768722,0.154376,0.0141394,0.168516,0.176203
0.00768202,0.153565,0.0140988,0.167664,0.175346
0.00775178,0.155768,0.0141991,0.169967,0.177718
