pre.send,main.matrix,remain.matrix,total.comput,total
0.00774734,0.27745,0.0319053,0.309356,0.317103
0.00777702,0.27893,0.0321361,0.311067,0.318844
0.00779276,0.280144,0.0321687,0.312313,0.320106
0.00764241,0.276618,0.0317588,0.308377,0.316019
0.0071744,0.27955,0.0315029,0.311053,0.318228
0.0078125,0.279712,0.0322344,0.311946,0.319759
0.00781858,0.279261,0.0321798,0.311441,0.31926
0.00773464,0.277171,0.0318954,0.309066,0.316801
0.00767179,0.275567,0.031633,0.3072,0.314872
0.00768126,0.275619,0.0318683,0.307487,0.315168
