TEST_time,TEST_points
123.675,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
4,2147483647,32,538.674,9,512
4,2147483647,32,536.643,10,1024
4,2147483647,32,543.706,14,16384
