TEST_time,TEST_points
135.65,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
5,2147483647,32,610.441,8,256
5,2147483647,32,624.867,9,512
5,2147483647,32,620.373,7,128
