TEST_time,TEST_points
217.322,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
4,2147483647,2,2149.12,1,2
4,2147483647,2,2133,4,16
4,2147483647,2,2128.77,5,32
