TEST_time,TEST_points
149.288,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
4,2147483647,4,1204.16,8,256
4,2147483647,4,1197.48,15,32768
4,2147483647,4,1196.53,11,2048
