TEST_time,TEST_points
209.543,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
2,2147483647,2,1999.68,1,2
2,2147483647,2,1998.9,12,4096
2,2147483647,2,2002.95,9,512
