TEST_time,TEST_points
163.553,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
5,2147483647,4,1277.3,9,512
5,2147483647,4,1283.79,13,8192
5,2147483647,4,1283.66,15,32768
