TEST_time,TEST_points
114.172,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
2,2147483647,8,708.208,11,2048
2,2147483647,8,709.941,13,8192
2,2147483647,8,704.159,9,512
