TEST_time,TEST_points
144.921,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
2,2147483647,4,1144.77,13,8192
2,2147483647,4,1153.76,10,1024
2,2147483647,4,1202.07,14,16384
