TEST_time,TEST_points
246.66,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
4,2147483647,2,2475.57,14,16384
4,2147483647,2,2448.35,1,2
4,2147483647,2,2469.72,2,4
