TEST_time,TEST_points
258.471,16777215
NDIM,NUMPOINTS,threads,OMP.TIME,depth,leaf_task
5,2147483647,2,2611.73,6,64
5,2147483647,2,2623.72,11,2048
5,2147483647,2,2617.4,12,4096
