pre.send,main.matrix,remain.matrix,total.comput,total
0.00779197,0.247586,0.00779246,0.255378,0.26317
0.00821283,0.244378,0.00821312,0.252592,0.260804
0.00771819,0.246753,0.00771851,0.254472,0.26219
0.00765541,0.245356,0.00765571,0.253012,0.260667
0.00824742,0.244873,0.00824807,0.253121,0.261369
0.00765905,0.243269,0.00765949,0.250928,0.258587
0.00768413,0.243667,0.00768441,0.251352,0.259036
0.00829591,0.246564,0.00829628,0.25486,0.263156
0.00825005,0.247025,0.00825044,0.255276,0.263526
0.00768456,0.246748,0.00768478,0.254433,0.262117
