pre.send,main.matrix,remain.matrix,total.comput,total
0.00766518,0.162337,0.0076655,0.170003,0.177668
0.00767903,0.163369,0.00767942,0.171049,0.178728
0.00777526,0.176092,0.00777582,0.183868,0.191643
0.00764371,0.163151,0.007644,0.170795,0.178439
0.00771349,0.164279,0.00771381,0.171993,0.179707
0.00763552,0.162387,0.00763582,0.170023,0.177658
0.00763797,0.163121,0.00763828,0.170759,0.178397
0.00826979,0.163265,0.00826995,0.171535,0.179804
0.00764729,0.163238,0.00764758,0.170885,0.178532
0.00761949,0.162584,0.00761977,0.170204,0.177823
