pre.send,main.matrix,remain.matrix,total.comput,total
0.00734095,0.188119,0.0149567,0.203076,0.210417
0.00780805,0.188216,0.0153159,0.203532,0.21134
0.00774825,0.186166,0.0151709,0.201337,0.209086
0.00790649,0.188478,0.015451,0.203929,0.211835
0.00779759,0.185691,0.0152158,0.200907,0.208705
0.00781832,0.186203,0.0152532,0.201456,0.209275
0.00736597,0.189427,0.0148893,0.204317,0.211683
0.007787,0.187533,0.0152128,0.202746,0.210533
0.00779639,0.186403,0.0152661,0.201669,0.209465
0.00785925,0.188672,0.0154036,0.204075,0.211935
