pre.send,main.matrix,remain.matrix,total.comput,total
0.00793336,0.331819,0.0318489,0.363668,0.371601
0.00788081,0.331018,0.0318131,0.362831,0.370712
0.00793034,0.332026,0.0317987,0.363824,0.371755
0.00796606,0.331214,0.0319215,0.363135,0.371102
0.00788589,0.329737,0.031715,0.361452,0.369338
0.00783061,0.328942,0.0316152,0.360557,0.368387
0.00778996,0.325619,0.0313106,0.35693,0.36472
0.00786615,0.33202,0.0317365,0.363757,0.371623
0.00784589,0.331571,0.0317175,0.363288,0.371134
0.0077789,0.328931,0.0314782,0.360409,0.368188
