pre.send,main.matrix,remain.matrix,total.comput,total
0.00771716,0.195323,0.00854337,0.203867,0.211584
0.00762019,0.193963,0.00850028,0.202463,0.210084
0.00822489,0.19401,0.00904535,0.203055,0.21128
0.00825424,0.196266,0.00906386,0.20533,0.213585
0.00766679,0.194075,0.0084687,0.202544,0.21021
0.00767268,0.194739,0.00848183,0.203221,0.210894
0.00763168,0.205145,0.00844518,0.21359,0.221221
0.0081807,0.194031,0.00898625,0.203018,0.211198
0.00774028,0.196412,0.00857463,0.204987,0.212727
0.0082433,0.194131,0.00904492,0.203176,0.211419
